statuses_count,followers_count,friends_count,favourites_count,listed_count,sex_code,lang_code,tweets_per_day,account_age_days,description_length,default_profile,verified
419.0,21.0,116.0,22.0,0.0,0,2,0,0,15,1,0
360.0,44.0,102.0,1.0,0.0,2,2,0,0,24,1,0
778.0,50.0,67.0,6.0,0.0,2,7,0,0,20,0,0
1153.0,129.0,156.0,81.0,1.0,2,2,0,0,157,0,0
74.0,20.0,37.0,0.0,0.0,2,2,0,0,102,1,0
2551.0,180.0,637.0,187.0,1.0,2,2,0,0,124,0,0
1568.0,705.0,1249.0,489.0,1.0,0,2,0,0,52,0,0
919.0,82.0,371.0,264.0,0.0,2,2,0,0,149,1,0
3412.0,10116.0,246.0,198.0,0.0,0,2,0,0,100,0,0
325.0,175.0,149.0,2.0,4.0,-2,2,0,0,60,1,0
9717.0,546.0,646.0,1543.0,2.0,2,2,0,0,158,1,0
1367.0,404.0,1015.0,2.0,4.0,0,2,0,0,29,0,0
682.0,39.0,124.0,12.0,0.0,2,2,0,0,110,0,0
2576.0,63.0,83.0,448.0,1.0,-2,2,0,0,70,0,0
1288.0,241.0,663.0,94.0,1.0,0,2,0,0,38,0,0
73.0,7.0,18.0,1.0,0.0,-2,2,0,0,99,0,0
4898.0,1498.0,1478.0,670.0,9.0,0,2,0,0,46,0,0
113.0,104.0,369.0,0.0,1.0,2,2,0,0,40,0,0
2492.0,490.0,567.0,17.0,2.0,-2,2,0,0,107,0,0
2711.0,160.0,292.0,1128.0,0.0,0,2,0,0,13,0,0
1105.0,422.0,463.0,1015.0,3.0,0,2,0,0,109,0,0
228.0,23.0,85.0,258.0,0.0,0,2,0,0,149,0,0
106.0,3.0,10.0,0.0,0.0,0,2,0,0,32,1,0
56.0,62.0,414.0,1.0,0.0,2,2,0,0,64,1,0
6016.0,430.0,503.0,795.0,2.0,0,2,0,0,109,0,0
247.0,314.0,278.0,94.0,1.0,2,2,0,0,156,0,0
370.0,69.0,143.0,42.0,0.0,-2,2,0,0,19,0,0
68.0,56.0,533.0,10.0,0.0,2,2,0,0,19,1,0
114.0,47.0,87.0,11.0,0.0,-2,2,0,0,47,1,0
1396.0,50.0,341.0,5.0,0.0,0,2,0,0,26,0,0
154.0,19.0,120.0,17.0,0.0,-2,2,0,0,8,1,0
5507.0,1945.0,195.0,1.0,39.0,-2,2,0,0,71,1,0
4112.0,1113.0,1304.0,5155.0,2.0,2,2,0,0,159,0,0
120.0,24.0,83.0,16.0,0.0,-2,2,0,0,38,0,0
421.0,104.0,187.0,20.0,0.0,-2,2,0,0,63,1,0
116.0,52.0,201.0,4.0,0.0,-2,2,0,0,70,0,0
389.0,164.0,522.0,169.0,0.0,2,2,0,0,117,0,0
1033.0,181.0,279.0,6.0,8.0,-2,2,0,0,110,0,0
574.0,112.0,359.0,39.0,0.0,2,2,0,0,27,0,0
683.0,67.0,440.0,187.0,0.0,2,3,0,0,157,0,0
897.0,17.0,90.0,0.0,0.0,2,2,0,0,143,0,0
1219.0,80.0,169.0,52.0,1.0,-2,2,0,0,87,1,0
87.0,195.0,335.0,11.0,1.0,2,2,0,0,48,0,0
862.0,127.0,266.0,405.0,0.0,-2,2,0,0,46,0,0
1393.0,29.0,100.0,31.0,0.0,2,2,0,0,160,0,0
292.0,90.0,176.0,62.0,1.0,-2,2,0,0,134,0,0
29.0,6.0,48.0,0.0,0.0,2,2,0,0,32,0,0
32109.0,1617.0,1993.0,6836.0,4.0,0,2,0,0,121,0,0
31.0,9.0,22.0,1.0,0.0,0,2,0,0,2,1,0
465.0,13.0,36.0,37.0,0.0,0,2,0,0,115,0,0
11258.0,285.0,512.0,3274.0,1.0,-2,2,0,0,24,0,0
185.0,101.0,133.0,22.0,1.0,-2,2,0,0,105,1,0
296.0,41.0,105.0,5.0,0.0,-2,2,0,0,10,0,0
609.0,71.0,322.0,38.0,0.0,0,2,0,0,39,0,0
7122.0,564.0,705.0,169.0,5.0,0,2,0,0,94,1,0
2069.0,188.0,725.0,1095.0,0.0,0,2,0,0,0,0,0
1242.0,717.0,1092.0,370.0,2.0,0,2,0,0,141,0,0
790.0,69.0,220.0,75.0,0.0,2,2,0,0,11,1,0
1906.0,381.0,1428.0,30.0,0.0,2,2,0,0,43,0,0
165.0,132.0,50.0,26.0,0.0,2,2,0,0,42,0,0
171.0,50.0,266.0,100.0,0.0,-2,2,0,0,28,1,0
178.0,48.0,157.0,6.0,0.0,2,2,0,0,116,0,0
503.0,546.0,1224.0,1.0,4.0,-2,2,0,0,71,0,0
54.0,28.0,126.0,0.0,0.0,2,2,0,0,96,1,0
103.0,88.0,229.0,109.0,0.0,-2,2,0,0,42,0,0
48.0,12.0,66.0,1.0,0.0,-2,2,0,0,42,0,0
17.0,0.0,35.0,0.0,0.0,-2,2,0,0,34,1,0
1651.0,16.0,55.0,5.0,0.0,0,2,0,0,123,0,0
6897.0,766.0,776.0,4131.0,3.0,0,2,0,0,155,0,0
967.0,78.0,142.0,130.0,0.0,2,2,0,0,34,1,0
812.0,466.0,911.0,169.0,1.0,0,2,0,0,153,0,0
1391.0,50.0,144.0,104.0,0.0,2,2,0,0,107,0,0
45.0,153.0,36.0,1.0,4.0,-2,2,0,0,82,0,0
621.0,54.0,109.0,94.0,0.0,0,2,0,0,151,0,0
1112.0,87.0,222.0,63.0,0.0,-2,2,0,0,115,0,0
1371.0,32.0,143.0,21.0,0.0,0,2,0,0,107,0,0
440.0,98.0,770.0,2.0,0.0,2,2,0,0,152,0,0
745.0,195.0,554.0,2.0,0.0,0,2,0,0,156,1,0
789.0,32.0,68.0,58.0,0.0,2,2,0,0,86,1,0
62.0,10.0,58.0,1.0,1.0,0,2,0,0,140,1,0
189.0,26.0,91.0,8.0,0.0,-2,2,0,0,19,0,0
2227.0,158.0,628.0,331.0,0.0,2,2,0,0,63,0,0
1124.0,166.0,1440.0,91.0,0.0,0,2,0,0,72,1,0
323.0,67.0,319.0,0.0,1.0,-2,2,0,0,52,0,0
2414.0,109.0,327.0,67.0,3.0,0,2,0,0,37,0,0
439.0,49.0,91.0,64.0,0.0,0,2,0,0,10,0,0
147.0,21.0,90.0,0.0,0.0,0,2,0,0,55,1,0
672.0,173.0,412.0,170.0,0.0,-2,2,0,0,32,1,0
1680.0,110.0,190.0,851.0,2.0,0,2,0,0,156,1,0
45.0,15.0,84.0,0.0,0.0,-2,2,0,0,85,0,0
18.0,8.0,80.0,0.0,0.0,2,2,0,0,26,0,0
4198.0,319.0,298.0,2720.0,1.0,-2,2,0,0,52,0,0
51.0,33.0,96.0,1.0,0.0,-2,2,0,0,128,1,0
21.0,12.0,106.0,0.0,0.0,-2,2,0,0,19,0,0
4900.0,171.0,371.0,272.0,0.0,-2,2,0,0,46,1,0
762.0,71.0,280.0,78.0,0.0,-2,2,0,0,121,0,0
298.0,37.0,96.0,714.0,1.0,0,2,0,0,138,0,0
190.0,76.0,198.0,8.0,0.0,-2,2,0,0,38,0,0
1138.0,65.0,115.0,2.0,1.0,2,2,0,0,135,1,0
1373.0,68.0,84.0,86.0,0.0,-2,2,0,0,113,0,0
825.0,93.0,185.0,10.0,0.0,0,2,0,0,111,0,0
571.0,859.0,280.0,28.0,11.0,0,2,0,0,106,1,0
948.0,35.0,332.0,201.0,1.0,0,2,0,0,35,0,0
19396.0,915.0,638.0,234.0,11.0,0,2,0,0,118,1,0
882.0,147.0,296.0,46.0,5.0,-2,2,0,0,124,0,0
376.0,86.0,161.0,0.0,1.0,0,2,0,0,87,1,0
7076.0,386.0,736.0,11277.0,1.0,0,2,0,0,136,1,0
1315.0,71.0,107.0,83.0,0.0,2,2,0,0,103,0,0
3203.0,694.0,886.0,375.0,0.0,0,2,0,0,157,0,0
276.0,47.0,188.0,19.0,1.0,-2,2,0,0,155,0,0
18470.0,444.0,329.0,5848.0,8.0,0,2,0,0,101,0,0
106.0,230.0,174.0,49.0,0.0,2,2,0,0,88,1,0
121.0,175.0,1187.0,16.0,0.0,-2,2,0,0,107,0,0
360.0,18.0,65.0,5.0,0.0,2,2,0,0,101,1,0
151.0,10.0,32.0,23.0,0.0,0,2,0,0,153,0,0
1473.0,108.0,250.0,7.0,2.0,2,2,0,0,101,1,0
209.0,30.0,301.0,6.0,0.0,2,2,0,0,7,1,0
343.0,76.0,171.0,290.0,0.0,-2,2,0,0,147,0,0
243.0,117.0,106.0,26.0,0.0,0,2,0,0,1,1,0
260.0,28.0,200.0,61.0,0.0,-2,2,0,0,22,0,0
10.0,8.0,35.0,0.0,0.0,-2,2,0,0,11,1,0
1074.0,31.0,89.0,58.0,0.0,-2,2,0,0,94,0,0
34.0,72.0,123.0,3.0,0.0,2,2,0,0,34,0,0
511.0,82.0,228.0,91.0,2.0,0,2,0,0,0,1,0
132.0,26.0,115.0,0.0,0.0,2,2,0,0,112,1,0
104.0,11.0,75.0,0.0,0.0,0,2,0,0,79,1,0
84.0,9.0,93.0,0.0,0.0,2,2,0,0,56,1,0
133.0,32.0,71.0,10.0,0.0,-2,2,0,0,122,1,0
12046.0,208.0,267.0,1356.0,0.0,0,2,0,0,141,0,0
736.0,26.0,58.0,7.0,0.0,2,2,0,0,155,0,0
2065.0,473.0,1391.0,588.0,0.0,0,2,0,0,61,0,0
5036.0,178.0,901.0,1057.0,1.0,2,2,0,0,32,1,0
134.0,34.0,97.0,21.0,0.0,0,2,0,0,159,0,0
131.0,79.0,321.0,19.0,1.0,2,2,0,0,158,0,0
1693.0,52.0,154.0,34.0,0.0,0,2,0,0,30,0,0
1688.0,640.0,1448.0,23.0,1.0,0,2,0,0,15,0,0
172.0,17.0,50.0,1.0,0.0,-2,2,0,0,22,0,0
1008.0,14.0,36.0,0.0,0.0,2,2,0,0,88,0,0
2236.0,133.0,272.0,953.0,0.0,-2,2,0,0,159,0,0
101.0,139.0,962.0,41.0,0.0,-2,2,0,0,45,1,0
42715.0,3335.0,3313.0,44349.0,31.0,2,2,0,0,142,0,0
44.0,2.0,32.0,0.0,0.0,2,2,0,0,128,1,0
693.0,101.0,299.0,20.0,0.0,2,2,0,0,23,0,0
650.0,18.0,106.0,74.0,0.0,-2,2,0,0,50,0,0
95.0,14.0,123.0,3.0,0.0,-2,2,0,0,30,0,0
78.0,57.0,207.0,3.0,0.0,0,2,0,0,51,0,0
4444.0,874.0,797.0,1.0,1.0,-2,2,0,0,0,1,0
419.0,150.0,341.0,135.0,0.0,0,2,0,0,22,0,0
4759.0,151.0,237.0,4.0,2.0,2,2,0,0,117,0,0
11910.0,1068.0,880.0,7280.0,10.0,0,2,0,0,91,0,0
236.0,39.0,165.0,620.0,0.0,-2,2,0,0,1,1,0
186.0,111.0,198.0,0.0,0.0,0,2,0,0,82,1,0
349.0,51.0,176.0,98.0,0.0,-2,2,0,0,43,0,0
232.0,18.0,60.0,3.0,0.0,-2,1,0,0,95,0,0
767.0,124.0,237.0,1.0,1.0,0,2,0,0,30,1,0
2768.0,5331.0,285.0,699.0,45.0,0,2,0,0,159,0,0
6752.0,177.0,205.0,97.0,0.0,0,2,0,0,159,0,0
2213.0,162.0,97.0,7.0,1.0,-2,2,0,0,104,1,0
36.0,17.0,49.0,0.0,0.0,2,2,0,0,23,1,0
26.0,8.0,23.0,1.0,0.0,2,2,0,0,24,1,0
854.0,37.0,260.0,26.0,0.0,-2,2,0,0,118,1,0
436.0,41.0,232.0,22.0,2.0,-2,2,0,0,62,1,0
260.0,56.0,96.0,10.0,2.0,-2,2,0,0,44,0,0
80.0,30.0,161.0,0.0,0.0,-2,2,0,0,66,0,0
646.0,137.0,390.0,13.0,1.0,0,2,0,0,28,0,0
96.0,26.0,51.0,0.0,0.0,2,2,0,0,68,1,0
36.0,16.0,67.0,1.0,1.0,2,2,0,0,17,1,0
16.0,9.0,40.0,0.0,0.0,-2,2,0,0,160,1,0
35.0,5.0,87.0,5.0,0.0,0,2,0,0,32,0,0
38.0,10.0,22.0,0.0,0.0,-2,2,0,0,142,1,0
70.0,22.0,106.0,1.0,0.0,-2,2,0,0,160,0,0
377.0,83.0,425.0,72.0,0.0,-2,2,0,0,15,0,0
392.0,23.0,57.0,38.0,1.0,2,2,0,0,149,0,0
986.0,77.0,306.0,393.0,0.0,2,2,0,0,92,1,0
191.0,13.0,68.0,1.0,0.0,0,2,0,0,98,1,0
9.0,8.0,21.0,12.0,0.0,0,2,0,0,113,1,0
343.0,11.0,24.0,4.0,0.0,-2,2,0,0,158,0,0
15.0,17.0,92.0,0.0,0.0,2,2,0,0,74,1,0
294.0,179.0,284.0,5.0,0.0,2,2,0,0,109,0,0
34.0,10.0,50.0,1.0,1.0,-2,2,0,0,110,0,0
1102.0,189.0,164.0,3.0,1.0,2,2,0,0,17,0,0
96.0,37.0,135.0,29.0,0.0,-2,2,0,0,120,0,0
242.0,10.0,63.0,36.0,0.0,0,2,0,0,21,1,0
293.0,57.0,53.0,2.0,2.0,-2,2,0,0,53,1,0
244.0,18.0,40.0,112.0,0.0,-2,2,0,0,40,0,0
2312.0,394.0,498.0,906.0,2.0,0,2,0,0,126,0,0
3439.0,474.0,446.0,4696.0,2.0,0,2,0,0,141,0,0
392.0,129.0,335.0,303.0,1.0,-2,2,0,0,71,1,0
208.0,25.0,91.0,50.0,0.0,2,2,0,0,5,1,0
44.0,32.0,55.0,2.0,2.0,-2,2,0,0,147,0,0
509.0,120.0,100.0,6.0,1.0,2,2,0,0,74,0,0
10.0,16.0,124.0,0.0,0.0,0,2,0,0,57,1,0
14.0,19.0,50.0,0.0,0.0,2,2,0,0,148,0,0
10.0,8.0,42.0,0.0,0.0,2,2,0,0,48,0,0
79.0,16.0,75.0,10.0,0.0,-2,2,0,0,34,0,0
685.0,83.0,249.0,756.0,1.0,0,2,0,0,157,0,0
603.0,68.0,122.0,60.0,0.0,2,2,0,0,91,1,0
324.0,28.0,208.0,145.0,2.0,0,2,0,0,52,1,0
259.0,50.0,76.0,43.0,0.0,2,2,0,0,122,1,0
591.0,1061.0,1653.0,227.0,2.0,0,2,0,0,108,0,0
109.0,274.0,253.0,2.0,13.0,0,2,0,0,26,0,0
53.0,8.0,91.0,37.0,0.0,2,2,0,0,88,1,0
4728.0,625.0,580.0,27.0,25.0,2,2,0,0,106,0,0
1585.0,963.0,561.0,1823.0,0.0,-2,2,0,0,160,0,0
25661.0,1245.0,1242.0,12720.0,23.0,-2,2,0,0,68,0,0
6514.0,1289.0,885.0,443.0,14.0,0,2,0,0,158,0,0
15795.0,6403.0,5835.0,10365.0,28.0,0,2,0,0,153,0,0
12826.0,5109.0,63.0,1890.0,54.0,0,1,0,0,50,0,0
1365.0,258.0,342.0,3.0,8.0,2,2,0,0,86,0,0
49836.0,1382.0,1006.0,387.0,11.0,0,1,0,0,48,0,0
19172.0,4573.0,831.0,4845.0,77.0,-2,2,0,0,161,0,0
194.0,46.0,107.0,6.0,2.0,0,1,0,0,126,1,0
5385.0,308.0,310.0,97.0,6.0,-2,5,0,0,140,0,0
138.0,105.0,48.0,4.0,2.0,-2,2,0,0,27,0,0
8910.0,111437.0,4071.0,2214.0,54.0,-1,2,0,0,136,0,0
78338.0,2800.0,2406.0,27726.0,48.0,0,2,0,0,30,0,0
428.0,61.0,78.0,8.0,6.0,2,2,0,0,59,0,0
1166.0,354.0,279.0,40.0,2.0,2,2,0,0,160,0,0
17986.0,2404.0,305.0,9695.0,35.0,0,2,0,0,163,0,0
18600.0,1533.0,996.0,4875.0,17.0,0,2,0,0,150,0,0
1135.0,53.0,77.0,177.0,0.0,2,2,0,0,86,0,0
473.0,3951.0,4120.0,500.0,12.0,0,2,0,0,134,0,0
532.0,212.0,242.0,0.0,0.0,0,2,0,0,16,0,0
140.0,27.0,51.0,1.0,0.0,2,2,0,0,16,1,0
2423.0,842.0,38.0,0.0,49.0,2,1,0,0,75,0,0
12197.0,415.0,382.0,116.0,21.0,-2,1,0,0,160,0,0
4375.0,521.0,487.0,27.0,2.0,2,2,0,0,151,0,0
36911.0,202.0,133.0,268.0,8.0,0,1,0,0,52,0,0
3329.0,232.0,182.0,261.0,3.0,-2,1,0,0,54,1,0
70.0,11.0,16.0,0.0,1.0,2,1,0,0,29,0,0
1901.0,61.0,173.0,42.0,1.0,-2,2,0,0,49,0,0
14835.0,373.0,874.0,451.0,1.0,0,2,0,0,159,0,0
10954.0,314.0,148.0,149.0,8.0,0,1,0,0,114,0,0
2146.0,76.0,156.0,39.0,1.0,0,2,0,0,41,0,0
4166.0,280.0,536.0,632.0,15.0,2,1,0,0,160,1,0
27096.0,1057.0,280.0,33.0,13.0,0,1,0,0,27,0,0
4625.0,121.0,256.0,129.0,1.0,2,3,0,0,10,0,0
10043.0,362.0,233.0,56.0,4.0,0,2,0,0,121,0,0
22534.0,715.0,792.0,141.0,2.0,0,2,0,0,159,0,0
951.0,47.0,123.0,38.0,1.0,-2,2,0,0,158,1,0
3847.0,183.0,132.0,2345.0,0.0,-2,2,0,0,142,0,0
22257.0,495.0,413.0,113.0,1.0,0,2,0,0,148,0,0
115.0,16.0,67.0,2.0,0.0,0,2,0,0,16,0,0
1291.0,310.0,341.0,15.0,0.0,2,1,0,0,78,0,0
266.0,21.0,50.0,32.0,0.0,0,2,0,0,117,1,0
1502.0,344.0,428.0,110.0,0.0,-2,1,0,0,155,0,0
7654.0,154.0,198.0,1079.0,2.0,0,2,0,0,130,0,0
3074.0,445.0,618.0,501.0,11.0,0,3,0,0,125,0,0
23.0,6.0,30.0,4.0,0.0,-2,2,0,0,5,0,0
5285.0,170.0,256.0,625.0,1.0,0,2,0,0,135,0,0
309.0,280.0,149.0,31.0,7.0,2,1,0,0,121,0,0
2481.0,165.0,175.0,762.0,8.0,-2,2,0,0,40,0,0
1346.0,174.0,69.0,3.0,10.0,2,2,0,0,85,1,0
3190.0,105.0,42.0,354.0,0.0,0,2,0,0,65,0,0
4042.0,130.0,154.0,827.0,1.0,0,2,0,0,146,0,0
392.0,54.0,72.0,3.0,1.0,0,2,0,0,147,1,0
18611.0,295.0,49.0,1947.0,0.0,0,2,0,0,33,0,0
367.0,40.0,202.0,0.0,0.0,-2,2,0,0,133,0,0
457.0,70.0,92.0,26.0,0.0,2,2,0,0,91,1,0
8613.0,473.0,373.0,671.0,7.0,2,8,0,0,137,0,0
2740.0,107.0,258.0,39.0,7.0,2,1,0,0,148,0,0
42.0,293.0,1527.0,0.0,6.0,0,2,0,0,52,0,0
42290.0,2194.0,1558.0,177.0,100.0,0,1,0,0,152,1,0
849.0,90.0,135.0,2.0,0.0,-2,2,0,0,120,0,0
299.0,82.0,174.0,191.0,2.0,2,1,0,0,0,0,0
114.0,17.0,36.0,7.0,0.0,2,2,0,0,6,0,0
5035.0,153.0,221.0,55.0,4.0,2,2,0,0,160,0,0
664.0,51.0,38.0,38.0,0.0,2,2,0,0,22,0,0
865.0,371.0,300.0,236.0,0.0,-2,2,0,0,72,0,0
524.0,42.0,40.0,0.0,0.0,2,2,0,0,89,0,0
492.0,57.0,83.0,470.0,0.0,0,2,0,0,47,0,0
160.0,13.0,23.0,0.0,0.0,2,2,0,0,81,1,0
4681.0,1206.0,1650.0,2235.0,1.0,-2,2,0,0,136,0,0
25.0,15.0,44.0,7.0,0.0,-2,2,0,0,102,0,0
27327.0,973.0,530.0,7862.0,3.0,0,2,0,0,98,0,0
42.0,18.0,18.0,6.0,0.0,0,2,0,0,9,0,0
1487.0,94.0,107.0,332.0,1.0,0,2,0,0,141,0,0
285.0,95.0,200.0,80.0,1.0,2,2,0,0,154,0,0
34.0,24.0,63.0,4.0,0.0,-2,2,0,0,15,0,0
9139.0,1361.0,142.0,3906.0,10.0,0,2,0,0,20,0,0
69.0,37.0,66.0,31.0,0.0,0,2,0,0,37,0,0
423.0,2.0,20.0,0.0,0.0,-2,2,0,0,38,0,0
597.0,4.0,20.0,0.0,0.0,-2,2,0,0,70,1,0
59.0,21.0,19.0,13.0,0.0,2,2,0,0,18,1,0
17.0,6.0,11.0,0.0,0.0,0,2,0,0,50,0,0
62.0,47.0,43.0,0.0,0.0,-2,2,0,0,6,0,0
10.0,4.0,0.0,0.0,0.0,1,2,0,0,41,1,0
323.0,33.0,197.0,1.0,0.0,2,2,0,0,0,0,0
49.0,208.0,124.0,14.0,2.0,0,2,0,0,155,1,0
66.0,22.0,55.0,0.0,0.0,0,2,0,0,71,0,0
4.0,0.0,4.0,3.0,0.0,0,2,0,0,63,1,0
3.0,2.0,4.0,0.0,0.0,0,2,0,0,54,0,0
2568.0,351.0,341.0,318.0,2.0,0,2,0,0,51,0,0
24.0,4.0,588.0,16.0,0.0,0,1,0,0,0,0,0
656.0,57.0,693.0,597.0,0.0,0,1,0,0,34,1,0
1234.0,15.0,104.0,1150.0,0.0,1,1,0,0,0,0,0
573.0,14.0,227.0,530.0,0.0,2,1,0,0,0,0,0
675.0,18.0,519.0,653.0,0.0,-2,1,0,0,0,1,0
1333.0,73.0,1998.0,1262.0,1.0,0,1,0,0,0,0,0
99.0,26.0,1548.0,80.0,0.0,0,3,0,0,0,1,0
553.0,63.0,1930.0,497.0,0.0,0,1,0,0,80,1,0
1576.0,8.0,501.0,1402.0,1.0,-1,1,0,0,7,0,0
1378.0,48.0,1998.0,1108.0,0.0,0,1,0,0,0,1,0
1444.0,35.0,390.0,1283.0,0.0,2,1,0,0,37,0,0
1351.0,7.0,328.0,1273.0,1.0,1,1,0,0,0,1,0
43.0,17.0,641.0,0.0,0.0,0,1,0,0,78,1,0
50.0,20.0,630.0,0.0,0.0,0,1,0,0,115,1,0
68.0,22.0,602.0,0.0,0.0,0,1,0,0,112,1,0
60.0,14.0,592.0,0.0,0.0,-2,1,0,0,0,1,0
52.0,27.0,620.0,0.0,0.0,-2,1,0,0,103,1,0
67.0,32.0,639.0,0.0,0.0,-2,1,0,0,155,1,0
44.0,21.0,614.0,0.0,0.0,-2,1,0,0,34,1,0
66.0,23.0,650.0,0.0,0.0,-2,1,0,0,39,1,0
56.0,20.0,643.0,0.0,0.0,-2,1,0,0,0,1,0
65.0,23.0,641.0,0.0,0.0,-2,1,0,0,140,1,0
79.0,20.0,779.0,0.0,0.0,-2,1,0,0,77,1,0
59.0,16.0,622.0,0.0,0.0,0,1,0,0,0,1,0
64.0,15.0,649.0,0.0,0.0,-2,1,0,0,114,1,0
81.0,29.0,756.0,0.0,0.0,0,1,0,0,4,1,0
62.0,25.0,600.0,0.0,0.0,-2,1,0,0,143,1,0
70.0,22.0,621.0,0.0,0.0,0,1,0,0,0,1,0
52.0,19.0,735.0,0.0,0.0,2,1,0,0,75,1,0
69.0,25.0,625.0,0.0,0.0,2,1,0,0,120,1,0
57.0,20.0,621.0,0.0,0.0,-2,1,0,0,135,1,0
45.0,12.0,638.0,0.0,0.0,0,1,0,0,0,1,0
57.0,16.0,631.0,0.0,0.0,-2,1,0,0,0,1,0
66.0,29.0,623.0,0.0,0.0,-2,1,0,0,92,1,0
56.0,19.0,686.0,0.0,0.0,-2,1,0,0,88,1,0
59.0,24.0,619.0,0.0,0.0,0,1,0,0,0,1,0
58.0,23.0,603.0,0.0,0.0,2,1,0,0,138,1,0
57.0,27.0,602.0,0.0,0.0,-2,1,0,0,134,1,0
55.0,21.0,614.0,0.0,0.0,-1,1,0,0,41,1,0
59.0,16.0,599.0,0.0,0.0,0,1,0,0,55,1,0
63.0,20.0,663.0,0.0,0.0,2,1,0,0,98,1,0
62.0,24.0,598.0,0.0,0.0,-2,1,0,0,124,1,0
54.0,16.0,637.0,0.0,0.0,-2,1,0,0,124,1,0
56.0,17.0,684.0,0.0,0.0,0,1,0,0,93,1,0
42.0,21.0,609.0,0.0,0.0,-2,1,0,0,37,1,0
78.0,28.0,732.0,0.0,0.0,1,1,0,0,0,1,0
62.0,16.0,630.0,0.0,0.0,0,1,0,0,91,1,0
59.0,17.0,654.0,0.0,0.0,2,1,0,0,0,1,0
54.0,18.0,638.0,0.0,0.0,-2,1,0,0,0,1,0
63.0,27.0,652.0,0.0,0.0,0,1,0,0,75,1,0
48.0,23.0,599.0,0.0,0.0,-2,1,0,0,0,1,0
69.0,20.0,652.0,0.0,0.0,-2,1,0,0,107,1,0
61.0,22.0,609.0,0.0,0.0,-2,1,0,0,133,1,0
81.0,23.0,807.0,0.0,0.0,-2,1,0,0,148,1,0
64.0,24.0,638.0,0.0,0.0,-2,1,0,0,153,1,0
63.0,26.0,593.0,0.0,0.0,2,1,0,0,95,1,0
62.0,22.0,671.0,0.0,0.0,2,1,0,0,110,1,0
57.0,29.0,673.0,0.0,0.0,0,1,0,0,0,1,0
63.0,20.0,630.0,0.0,0.0,-1,1,0,0,111,1,0
66.0,20.0,722.0,0.0,0.0,0,1,0,0,69,1,0
61.0,17.0,610.0,0.0,0.0,-2,1,0,0,40,1,0
70.0,24.0,655.0,0.0,0.0,-2,1,0,0,64,1,0
60.0,12.0,572.0,0.0,0.0,2,1,0,0,0,1,0
70.0,27.0,669.0,0.0,0.0,-2,1,0,0,15,1,0
65.0,20.0,610.0,0.0,0.0,-2,1,0,0,157,1,0
62.0,42.0,651.0,0.0,0.0,0,1,0,0,152,1,0
83.0,27.0,801.0,0.0,0.0,-2,1,0,0,120,1,0
54.0,31.0,599.0,0.0,0.0,0,1,0,0,122,1,0
158.0,30.0,1221.0,0.0,0.0,-2,1,0,0,6,1,0
53.0,22.0,589.0,0.0,0.0,-2,1,0,0,38,1,0
66.0,30.0,748.0,0.0,0.0,-2,1,0,0,131,1,0
61.0,23.0,721.0,0.0,0.0,2,1,0,0,155,1,0
56.0,27.0,585.0,0.0,0.0,-2,1,0,0,24,1,0
67.0,21.0,639.0,0.0,0.0,1,1,0,0,0,1,0
53.0,26.0,504.0,0.0,0.0,2,1,0,0,77,1,0
81.0,26.0,703.0,0.0,0.0,0,1,0,0,74,1,0
66.0,11.0,615.0,0.0,0.0,-2,1,0,0,26,1,0
56.0,23.0,641.0,0.0,0.0,-1,1,0,0,144,1,0
66.0,22.0,581.0,0.0,0.0,0,1,0,0,0,1,0
56.0,19.0,681.0,1.0,0.0,-2,1,0,0,45,1,0
64.0,19.0,594.0,0.0,0.0,-2,1,0,0,144,1,0
58.0,35.0,665.0,0.0,0.0,-1,1,0,0,157,1,0
72.0,25.0,564.0,0.0,0.0,0,1,0,0,56,1,0
77.0,21.0,581.0,0.0,0.0,-2,1,0,0,8,1,0
60.0,19.0,606.0,0.0,0.0,-2,1,0,0,21,1,0
60.0,28.0,579.0,0.0,0.0,0,1,0,0,63,1,0
65.0,27.0,617.0,0.0,0.0,-2,1,0,0,156,1,0
66.0,25.0,731.0,0.0,0.0,2,1,0,0,158,1,0
69.0,24.0,645.0,0.0,0.0,2,1,0,0,10,1,0
63.0,32.0,603.0,0.0,0.0,-2,1,0,0,106,1,0
59.0,13.0,542.0,0.0,0.0,2,1,0,0,0,1,0
57.0,13.0,568.0,0.0,0.0,2,1,0,0,123,1,0
75.0,22.0,578.0,0.0,0.0,0,1,0,0,0,1,0
61.0,18.0,624.0,0.0,0.0,0,1,0,0,141,1,0
72.0,34.0,685.0,0.0,0.0,-2,1,0,0,153,1,0
56.0,19.0,599.0,0.0,0.0,0,1,0,0,90,1,0
45.0,26.0,596.0,0.0,0.0,-2,1,0,0,0,1,0
54.0,26.0,629.0,0.0,0.0,-2,1,0,0,15,1,0
52.0,18.0,608.0,0.0,0.0,-2,1,0,0,84,1,0
53.0,11.0,586.0,0.0,0.0,2,1,0,0,110,1,0
63.0,31.0,507.0,0.0,0.0,-2,1,0,0,80,1,0
54.0,24.0,672.0,0.0,0.0,-2,1,0,0,144,1,0
54.0,17.0,558.0,0.0,0.0,0,1,0,0,24,1,0
65.0,25.0,742.0,0.0,0.0,-2,1,0,0,0,1,0
46.0,16.0,591.0,0.0,0.0,-1,1,0,0,103,1,0
48.0,28.0,582.0,0.0,0.0,-2,1,0,0,45,1,0
