friends_count,favourites_count,followers_count,label,verified,listed_count
161,12603,286,0,,0
1,64,430,0,,13
871,7213,1227,0,,40
1950,8895,1800,0,,14
998,713,1108,0,,43
239,125,20,0,,1
649,2532,308,0,,1
131,2095,88,0,,0
597,149,1226,0,,43
1202,4419,597,0,,1
1557,4151,768,0,,7
640,17871,879,0,,33
1588,1203,1045,0,,45
427,114,295,0,,22
109,1729,133,0,,16
733,293,749,0,,0
219,41,34,0,,0
868,1512,155,0,,0
276,1618,316,0,,0
275,147,116,0,,0
130,1452,857,0,,10
213,28,36,0,,0
355,2421,337,0,,0
4845,8786,4476,0,,68
167,1604,3153,0,,13
312,8720,330,0,,0
789,4363,1753,0,,8
226,17990,2565,0,,7
975,974,765,0,,16
78,784,200,0,,0
332,18043,219,0,,5
33,11,18,0,,1
1115,2997,1123,0,,1
350,38,448,0,,32
1904,735,2355,0,,14
36,773,21,0,,1
117,35,49,0,,5
592,1193,2295,0,,31
159,1064,135,0,,0
677,5780,679,0,,0
94,965,77,0,,1
146,40,22,0,,0
47,92,49,0,,0
489,688,249,0,,0
628,7325,670,0,,12
359,209,253,0,,3
662,191,206,0,,0
296,82,777,0,,4
245,8327,367,0,,13
166,869,184,0,,0
192,10396,333,0,,0
1259,18314,1930,0,,33
2001,2734,217,0,,9
1994,566,973,0,,12
327,6065,376,0,,20
202,5585,118,0,,1
555,5073,490,0,,2
279,34742,804,0,,2
78,147,221,0,,2
959,139,211,0,,12
284,2251,1229,0,,6
1003,18083,1352,0,,11
152,744,158,0,,3
1199,1465,1342,0,,2
118,176,46,0,,3
123,2556,149,0,,4
228,2149,149,0,,0
1061,36405,881,0,,12
157,465,54,0,,0
1387,5,761,0,,2
336,2213,408,0,,6
74,283,58,0,,2
1314,6309,1504,0,,14
1824,847,662,0,,3
812,6037,1009,0,,3
580,2561,705,0,,3
128,333,41,0,,0
286,10,285,0,,9
71,1846,39,0,,2
1164,14114,1299,0,,12
90,329,59,0,,5
107,2061,188,0,,0
333,15813,254,0,,2
302,858,392,0,,0
106,305,1045,0,,19
132,5467,529,0,,0
121,12957,273,0,,0
246,5071,777,0,,29
172,5226,467,0,,2
9,0,22,0,,0
1977,1150,1392,0,,4
1799,2361,2135,0,,70
214,8019,265,0,,5
623,2239,243,0,,1
323,578,192,0,,2
235,439,18,0,,0
25,9,16,0,,0
1106,4122,2924,0,,0
366,163,126,0,,1
648,1076,669,0,,1
500,24,301,0,,4
941,0,658,0,,3
1108,5753,1299,0,,2
623,2463,545,0,,1
1487,13059,1652,0,,76
449,5113,568,0,,0
1243,7975,1719,0,,7
590,1885,563,0,,25
155,897,172,0,,0
199,714,2810,0,,1
1183,2111,1226,0,,48
633,883,436,0,,3
147,577,432,0,,0
20017,8275,23854,0,,26
156,617,54,0,,2
12,47,13,0,,0
48,564,13,0,,1
19,7,48,0,,3
369,549,275,0,,15
245,7499,768,0,,6
151,1562,1414,0,,12
588,43,6473,0,,26
385,585,201,0,,0
221,1466,132,0,,0
469,1188,769,0,,1
329,281,346,0,,0
4331,11741,5730,0,,33
73,28,18,0,,0
250,1565,764,0,,5
428,973,397,0,,1
547,977,237,0,,6
408,2939,293,0,,0
186,946,214,0,,2
366,1035,302,0,,2
1530,197,325,0,,8
286,668,516,0,,13
37,599,21,0,,0
420,1387,259,0,,51
1064,10351,1986,0,,5
557,2500,1060,0,,2
994,1929,352,0,,2
219,57,79,0,,0
717,6908,1324,0,,1
101,328,13,0,,0
2308,857,2554,0,,112
695,3014,904,0,,1
321,1496,1023,0,,6
120,4234,264,0,,0
707,74,284,0,,4
21,1,146,0,,0
870,2045,783,0,,32
275,761,41,0,,1
100,122,70,0,,1
329,2657,338,0,,1
823,10096,729,0,,2
373,164,535,0,,2
286,214,295,0,,3
210,2008,350,0,,3
20,7,15,0,,1
141,859,1122,0,,1
489,7268,504,0,,0
60,118,128,0,,0
398,384,168,0,,0
97,71,422,0,,7
299,2272,759,0,,53
473,10222,699,0,,0
94,187,92,0,,2
75,555,840,0,,0
316,16050,482,0,,0
156,653,44,0,,2
1335,539,1525,0,,2
185,9304,249,0,,4
243,424,243,0,,3
334,646,336,0,,5
461,1557,758,0,,3
175,8251,313,0,,0
319,6893,1307,0,,12
1920,734,1936,0,,29
336,24,146,0,,1
571,7839,642,0,,1
1007,5967,787,0,,7
105,596,121,0,,1
1492,9321,1361,0,,80
522,2584,218,0,,2
15,15,12,0,,1
331,3467,251,0,,1
2000,94,696,0,,5
389,4774,223,0,,6
112,809,11,0,,0
92,6,6093,0,,195
183,10498,211,0,,1
292,2600,416,0,,0
739,1497,1327,0,,5
1019,15647,1495,0,,5
665,4823,840,0,,3
422,1730,555,0,,0
165,6703,424,0,,1
26,168,23,0,,1
329,10475,584,0,,2
217,619,176,0,,4
426,4704,731,0,,0
289,8574,293,0,,6
106,182,110,0,,0
1099,357,766,0,,23
98,1819,269,0,,6
425,2089,1121,0,,2
641,232,177,0,,7
218,7966,237,0,,0
409,1403,310,0,,7
438,5934,209,0,,2
318,2785,755,0,,12
114,898,120,0,,0
281,3466,522,0,,16
2104,11035,1979,0,,0
408,691,798,0,,2
506,1071,1002,0,,13
540,6670,895,0,,0
897,7538,1145,0,,7
1585,13784,2122,0,,1
2198,1987,2293,0,,2
75,845,77,0,,0
1159,215,419,0,,0
256,76,599,0,,8
276,2133,205,0,,2
2145,586,2360,0,,0
140,2570,490,0,,0
1327,235,3325,0,,5
584,1624,633,0,,0
466,1654,608,0,,0
119,1326,490,0,,0
436,1873,615,0,,2
624,365,858,0,,3
604,16146,646,0,,4
22,191,164,0,,1
234,3024,323,0,,4
191,2616,205,0,,0
888,5166,2097,0,,10
48,18,56,0,,2
774,4966,797,0,,13
468,5519,1494,0,,4
244,1024,173,0,,0
226,587,189,0,,1
214,5472,254,0,,1
866,3690,1125,0,,2
306,3385,393,0,,1
238,844,334,0,,0
381,196,311,0,,1
137,1042,85,0,,0
124,1015,120,0,,0
584,192,405,0,,6
288,437,134,0,,0
911,3741,529,0,,1
129,5952,550,0,,1
298,4560,375,0,,0
135,3987,126,0,,1
283,4644,171,0,,5
255,615,256,0,,1
163,287,129,0,,0
365,9805,1047,0,,1
219,7458,249,0,,0
350,41935,563,0,,0
113,19,228,0,,19
132,1224,179,0,,0
591,6822,1356,0,,6
816,1092,837,0,,0
564,5216,616,0,,2
155,888,222,0,,0
578,3218,614,0,,4
1286,1949,1957,0,,1
320,4641,436,0,,0
152,960,242,0,,0
209,218,141,0,,11
819,2875,422,0,,0
957,27355,2380,0,,35
635,348,808,0,,1
134,7478,199,0,,1
744,1006,406,0,,13
439,6142,661,0,,0
320,22245,308,0,,0
496,4152,499,0,,2
641,1586,512,0,,8
262,16018,585,0,,1
363,7295,400,0,,0
254,9795,293,0,,2
204,125,78,0,,0
341,9882,1542,0,,4
123,6072,102,0,,0
92,322,87,0,,0
862,5812,321,0,,3
299,170,23,0,,4
940,224,1077,0,,2
1180,1161,1213,0,,7
351,21,30,0,,0
185,2352,347,0,,0
970,6259,1272,0,,2
193,344,249,0,,0
298,541,145,0,,4
162,407,93,0,,0
328,2552,189,0,,0
240,7090,257,0,,0
638,5473,858,0,,6
243,2185,520,0,,2
411,59,350,0,,3
340,362,222,0,,5
70,143,47,0,,0
1496,8625,824,0,,17
385,6302,138,0,,0
532,3576,1234,0,,95
42,9,61,0,,5
81,12,93,0,,0
1156,444,1908,0,,72
533,897,461,0,,3
221,35,205,0,,0
713,8668,1209,0,,0
407,1304,584,0,,0
119,1365,96,0,,1
166,10163,3949,0,,6
47,29,174,0,,5
11,118,4,0,,0
1292,11964,1645,0,,8
444,1337,535,0,,3
592,453,513,0,,4
144,9803,257,0,,0
453,681,423,0,,0
88,1601,65,0,,0
31,604,46,0,,0
228,4842,195,0,,0
369,256,360,0,,8
753,625,939,0,,22
1334,8175,1962,0,,14
132,46,127,0,,9
394,187,119,0,,5
139,466,242,0,,16
224,252,178,0,,3
464,312,321,0,,22
2246,4803,2052,0,,17
1548,10172,1458,0,,70
578,125,213,0,,2
46,49,43,0,,0
296,1395,209,0,,1
191,1365,242,0,,0
295,368,131,0,,2
1231,5837,2622,0,,63
307,8927,221,0,,4
196,14001,505,0,,1
183,7623,171,0,,0
118,5776,139,0,,2
248,362,189,0,,0
138,2027,139,0,,3
577,18190,705,0,,0
169,1430,170,0,,1
114,237,27,0,,0
391,3889,393,0,,0
150,675,253,0,,1
819,19271,863,0,,5
838,3202,629,0,,3
266,629,52,0,,0
116,883,226,0,,2
684,11141,435,0,,0
1388,3562,484,0,,12
524,3697,423,0,,0
91,60,109,0,,2
257,701,278,0,,1
391,7,142,0,,4
453,15626,618,0,,3
264,5209,351,0,,0
1591,6761,1439,0,,91
4094,2170,4126,0,,195
261,49,79,0,,2
939,12,515,0,,5
45,155,31,0,,0
123,4913,227,0,,0
860,41,534,0,,22
387,15599,568,0,,1
348,8,105,0,,1
359,3186,409,0,,3
575,1861,656,0,,53
660,1619,2902,0,,34
573,5378,214,0,,0
263,4973,322,0,,1
980,1339,570,0,,5
106,361,112,0,,0
126,2722,116,0,,2
126,723,147,0,,0
655,6643,877,0,,5
1108,812,387,0,,17
473,236,73,0,,2
4386,31200,4960,0,,97
329,99,113,0,,3
1812,814,10011,0,,10
527,168,506,0,,27
358,2845,679,0,,1
1413,169,266,0,,0
230,4560,170,0,,0
1803,14566,3975,0,,153
247,1812,314,0,,1
320,1426,123,0,,0
271,2461,252,0,,0
264,34,834,0,,28
39,12,312,0,,3
59,910,33,0,,1
42,1137,51,0,,0
168,729,123,0,,0
564,7440,258,0,,6
67,788,111,0,,0
316,5,424,0,,3
35,135,10,0,,0
147,5506,131,0,,5
647,2660,295,0,,2
174,100,178,0,,8
300,5586,255,0,,1
219,125,175,0,,1
228,121,81,0,,1
226,3930,321,0,,0
193,13278,320,0,,1
71,270,395,0,,0
264,75,79,0,,2
625,5323,1558,0,,52
261,168,392,0,,2
53,454,67,0,,1
26,336,43,0,,4
282,21157,1137,0,,0
123,2041,129,0,,3
539,1057,567,0,,2
187,113,89,0,,0
276,8749,287,0,,1
114,1419,74,0,,1
276,179,138,0,,3
43,44,9,0,,0
1313,4971,514,0,,3
1993,578,783,0,,0
636,2134,804,0,,10
118,8468,166,0,,0
47,1343,31,0,,1
465,4639,2199,0,,44
373,1114,253,0,,0
53,4836,150,0,,0
179,329,79,0,,0
669,1552,4558,0,1.0,71
331,4470,535,0,,0
379,1010,1071,0,,4
222,4,60,0,,0
932,750,847,0,,9
889,345,252,0,,3
667,6682,5363,0,,88
740,1887,249,0,,6
311,12137,6817,0,,36
494,4388,587,0,,2
901,869,599,0,,5
146,459,342,0,,1
372,6997,293,0,,2
303,5654,762,0,,11
5242,22044,16186,0,,243
150,65896,1320,0,,60
585,16745,590,0,,18
389,15779,649,0,,1
232,95,272,0,,2
556,216,854,0,,12
748,1474,341,0,,3
734,8612,1283,0,,20
338,28,227,0,,10
1898,3326,1273,0,,4
526,3951,2407,0,,36
376,74,364,0,,17
1724,398,538,0,,0
1588,11185,859,0,,1
311,4086,394,0,,5
321,5,7769,0,1.0,78
892,295,389,0,,0
124,55,46,0,,0
185,5120,212,0,,4
234,1,322,0,,8
281,4189,368,0,,1
381,3361,368,0,,0
38,32,24,0,,0
232,2047,302,0,,5
394,1223,352,0,,1
743,51,887,0,,1
793,1102,522,0,,4
153,9,149,0,,0
471,14142,443,0,,0
140,831,141,0,,0
833,1862,332,0,,45
187,14874,1532,0,,4
206,517,258,0,,0
1191,351,1201,0,,61
317,4,149,0,,25
1996,7114,642,0,,3
950,339,2249,0,,66
348,149,136,0,,0
493,715,178,0,,6
207,159,111,0,,8
186,9190,226,0,,0
271,710,179,0,,0
972,2045,2104,0,,8
59,340,67,0,,0
354,6643,261,0,,0
325,214,102,0,,9
195,11456,312,0,,0
310,403,304,0,,2
383,10042,344,0,,4
181,3501,71,0,,4
2003,5944,921,0,,5
189,40,26,0,,1
412,23829,413,0,,3
280,28862,421,0,,2
122,14412,12466,0,,148
592,25461,636,0,,13
419,12042,652,0,,0
176,10708,167,0,,0
483,1011,608,0,,18
35095,10395,35272,0,,186
958,2076,1402,0,,11
887,3363,9527,0,,15
189,1108,130,0,,3
417,159,152,0,,6
189,3,49,0,,1
270,4053,414,0,,3
1630,761,1212,0,,49
758,294,819,0,,2
2547,2901,2746,0,,14
605,879,521,0,,7
497,8992,742,0,,2
266,5596,370,0,,1
1208,20063,1536,0,,7
305,10480,604,0,,0
893,9429,1166,0,,1
140,1340,768,0,,2
2028,8331,1997,0,,5
349,3022,361,0,,6
182,159,158,0,,0
127,6043,96,0,,1
512,23337,7921,0,,19
394,227,237,0,,1
536,181,174,0,,1
142,1808,72,0,,0
368,1900,399,0,,0
757,21005,823,0,,0
512,4023,655,0,,12
213,2936,224,0,,0
193,337,241,0,,5
147,1638,23,0,,2
273,28,144,0,,5
406,2484,355,0,,0
349,318,557,0,,14
888,784,2634,0,,186
356,1620,206,0,,20
1942,535,753,0,,7
416,831,138,0,,7
895,24840,649,0,,11
172,131,48,0,,0
117,658,128,0,,0
603,1832,458,0,,9
772,607,3174,0,,57
57,3631,84,0,,1
194,527,248,0,,2
149,96,101,0,,0
222,13364,257,0,,4
71,4763,151,0,,1
740,49185,1247,0,,2
445,514,543,0,,9
205,12164,325,0,,1
677,1816,461,0,,22
373,2451,552,0,,0
360,4,168,0,,5
127,1192,240,0,,3
137,43,92,0,,3
731,114,1877,0,,35
408,1813,296,0,,5
183,14472,269,0,,30
283,68,3030,0,,106
678,3626,1068,0,,33
52,968,33,0,,1
674,6414,558,0,,50
300,867,150,0,,1
223,1180,352,0,,0
264,2163,270,0,,6
550,9166,785,0,,8
168,48,21,0,,0
1971,5011,1341,0,,37
116,476,59,0,,0
367,7058,702,0,,1
407,11999,131,0,,1
201,297,248,0,,13
378,629,1209,0,,80
466,1017,68,0,,4
904,4728,287,0,,7
562,16216,1024,0,,0
303,720,197,0,,4
161,1275,114,0,,0
327,1358,211,0,,4
87,4300,96,0,,4
751,927,114,0,,6
7,45,32,0,,2
66,216,25,0,,3
145,1214,157,0,,0
2,206,1,0,,0
16,188,29,0,,5
107,453,389,0,,2
100,1285,100,0,,0
634,1493,864,0,,1
1122,12734,864,0,,14
403,524,168,0,,5
398,16705,657,0,,1
458,1038,545,0,,0
621,1037,132,0,,1
102,539,130,0,,0
941,18399,351,0,,18
152,775,51,0,,2
76,26583,4158,0,,4
77,114,150,0,,1
2329,20012,6154,0,,64
88,791,160,0,,1
177,1129,223,0,,0
123,39,32,0,,0
696,9466,1077,0,,1
1026,1222,547,0,,0
375,1596,535,0,,11
665,15423,672,0,,3
1111,972,988,0,,5
300,272,146,0,,11
412,4359,276,0,,21
245,1185,82,0,,2
286,842,537,0,,5
153,225,162,0,,0
88,3836,777,0,,8
355,8937,176,0,,4
445,4446,615,0,,0
387,98,934,0,,18
983,1881,1092,0,,74
212,13,137,0,,6
92,13,76,0,,0
144,22468,6219,0,,69
289,254,77,0,,1
20,762,15,0,,0
475,4318,484,0,,1
338,2581,1239,0,,6
89,25542,7841,0,,9
87,46,116,0,,1
455,2071,458,0,,0
831,40,411,0,,4
409,291,359,0,,0
181,179,88,0,,2
313,6043,1468,0,,13
312,19,336,0,,12
164,1057,1782,0,,16
392,2411,349,0,,0
937,7644,1321,0,,3
406,5188,451,0,,3
303,3151,427,0,,0
326,7,243,0,,13
386,4979,656,0,,1
525,5740,591,0,,1
249,8735,131,0,,0
389,4399,459,0,,0
95,389,51,0,,0
234,0,331,0,,5
595,34,493,0,,10
97,3299,243,0,,1
292,5131,324,0,,1
196,868,28,0,,1
629,6868,484,0,,2
436,2061,421,0,,6
171,4201,186,0,,0
90,2242,205,0,,3
642,1502,744,0,,0
909,362,1206,0,,20
505,11690,555,0,,0
113,3328,118,0,,1
1120,778,667,0,,24
1898,3629,137,0,,1
392,4718,771,0,,9
776,319,1846,0,1.0,65
2699,2890,3388,0,1.0,115
775,2603,393,0,,17
143,883,151,0,,2
399,13703,850,0,,0
295,2275,291,0,,1
103,311,62,0,,1
24,19,45,0,,0
863,1118,1128,0,,0
814,5935,280,0,,4
1901,864,1527,0,,24
691,13006,739,0,,5
54,41,434,0,,0
95,135,88,0,,1
112,4349,124,0,,0
260,6,29,0,,1
193,54,300,0,,8
75,6312,253,0,,1
342,519,141,0,,5
201,7344,357,0,,0
125,2130,101,0,,0
249,597,128,0,,1
155,2506,376,0,,0
1996,30438,904,0,,12
306,198,369,0,,5
473,17380,520,0,,17
148,3377,736,0,,5
9,3,8,0,,0
785,1778,421,0,,0
93,50,142,0,,3
394,5806,428,0,,0
92,3079,95,0,,0
634,2503,292,0,,1
120,390,183,0,,3
438,309,101,0,,2
319,595,315,0,,2
401,730,236,0,,0
337,250,369,0,,0
105,1645,70,0,,0
375,326,132,0,,3
409,9200,879,0,,1
2689,5201,3535,0,,16
228,2915,240,0,,0
521,2598,192,0,,0
764,205,2333,0,,12
468,10444,514,0,,1
277,7302,512,0,,7
2002,982,992,0,,282
576,9465,815,0,,1
182,184,1171,0,,2
281,25537,579,0,,3
148,13888,151,0,,3
374,676,54,0,,3
610,36609,514,0,,14
1894,1636,4493,0,,132
728,9680,903,0,,13
121,93,22,0,,0
494,536,515,0,,9
140,426,56,0,,0
491,32,820,0,,39
142,3080,165,0,,0
238,4823,507,0,,2
2000,578,1116,0,,4
828,3910,2213,0,,7
500,7842,364,0,,0
471,134,192,0,,0
339,257,179,0,,4
404,3812,611,0,,0
383,2352,403,0,,0
2288,156,4964,0,,23
218,9650,225,0,,0
150,98,67,0,,0
379,969,333,0,,9
99,7840,112,0,,3
1247,1828,3138,0,,19
68,176,25,0,,0
308,1416,267,0,,14
150,454,146,0,,2
585,663,396,0,,24
491,197,328,0,,2
764,1045,305,0,,1
96,7394,158,0,,1
338,15361,467,0,,0
1113,12391,3268,0,,17
80,5781,146,0,,4
28,179,38,0,,0
596,5616,349,0,,2
108,513,27,0,,0
469,4476,478,0,,8
508,5629,372,0,,0
842,6508,594,0,,1
92,87,86,0,,1
880,6094,1440,0,,8
1840,43,569,0,,22
239,6175,296,0,,0
111,65,77,0,,1
164,2029,395,0,,0
88,180,29,0,,0
694,7351,592,0,,1
185,2275,79,0,,0
514,919,345,0,,4
242,1050,137,0,,3
739,2523,233,0,,2
403,2472,609,0,,1
64,5576,582,0,,1
530,1853,268,0,,6
762,3765,57179,0,,291
68,7690,3261,0,,21
636,23768,1853,0,,35
107,670,207,0,,2
446,4271,1027,0,,32
69,73,29,0,,0
137,61,53,0,,0
52,72,65,0,,0
350,104,120,0,,0
11076,8172,14613,0,,79
2886,11224,3798,0,,153
498,799,246,0,,12
467,483,541,0,,26
6735,6568,6314,0,,367
236,469,161,0,,8
367,4525,583,0,,6
1613,648,612,0,,4
772,2193,1048,0,,4
359,846,261,0,,1
102,3465,123,0,,0
27,22,21,0,,1
161,402,124,0,,0
129,110,117,0,,0
141,2871,231,0,,0
1692,28,1641,0,,9
225,3432,255,0,,1
314,46049,4016,0,,44
9,28,15,0,,2
286,1122,239,0,,2
290,2665,248,0,,1
487,2028,282,0,,4
179,396,218,0,,16
552,12140,636,0,,1
1643,27,703,0,,20
587,10270,439,0,,0
165,438,401,0,,6
300,94,146,0,,5
105,20,17,0,,2
216,14,181,0,,1
932,1128,713,0,,9
738,2809,271,0,,3
1519,8380,3420,0,,181
132,8751,1228,0,,14
177,1962,120,0,,0
166,0,525,0,,41
1433,6411,1368,0,,4
306,2140,359,0,,1
1505,26920,1052,0,,6
322,51,131,0,,0
303,5333,224,0,,2
197,648,86,0,,0
285,3175,190,0,,1
434,571,587,0,,0
666,3754,1061,0,,3
652,390,479,0,,21
1911,9742,325,0,,10
1048,6816,830,0,,31
345,98,81,0,,2
368,6634,375,0,,0
92,287,231,0,,1
203,3411,148,0,,3
457,1171,464,0,,1
342,2741,228,0,,0
848,7127,812,0,,0
215,1287,133,0,,0
774,107,3577,0,,19
421,7242,533,0,,1
135,24,116,0,,4
95,441,321,0,,0
152,28,423,0,,24
946,717,338,0,,11
230,7999,1309,0,,2
237,45,95,0,,0
151,7,106,0,,1
63,6,24,0,,6
722,6637,1318,0,,9
663,1944,579,0,,43
316,51,321,0,,0
1223,2649,1019,0,,4
40,519,33,0,,2
1711,1555,1204,0,,71
90,1015,50,0,,0
2001,1743,919,0,,17
969,5,120,0,,2
314,50,184,0,,18
1749,256,7816,0,,290
166,13747,12143,0,,136
109,194,72,0,,0
103,4215,93,0,,1
112,115,41,0,,2
365,1675,382,0,,0
1836,1777,552,0,,1
59,30730,879,0,,3
51,580,14,0,,0
606,3,32,0,,1
175,7978,780,0,,0
303,5614,480,0,,1
790,2811,1903,0,,61
485,713,261,0,,3
490,2847,346,0,,0
763,555,391,0,,0
529,42,623,0,,37
628,2085,887,0,,12
34,23,22,0,,0
472,272,139,0,,5
107,12030,154,0,,3
262,7758,295,0,,1
68,2445,56,0,,2
603,2225,1051,0,,13
341,5881,357,0,,1
396,7878,573,0,,0
427,16576,62370,0,,1547
1463,6552,794,0,,0
100,3503,237,0,,1
588,4612,820,0,,0
223,1802,232,0,,1
550,1510,678,0,,5
1011,3339,1526,0,,10
376,21692,407,0,,1
1977,5302,484,0,,3
709,2335,1192,0,,1
364,14401,643,0,,2
1822,3804,7065,0,,596
2841,550,2674,0,,17
336,7048,455,0,,0
488,2120,421,0,,0
679,608,306,0,,3
389,15836,14665,0,,195
1385,9647,2024,0,,9
454,19312,5051,0,,99
343,3724,674,0,,0
400,3454,448,0,,1
98,25,33,0,,1
86,11209,371,0,,3
401,8443,406,0,,0
442,3766,1234,0,,4
1093,5892,3750,0,,24
238,46158,371,0,,17
1118,3606,1170,0,,1
173,25,71,0,,3
197,170,22,0,,0
1995,18796,765,0,,20
138,6203,198,0,,0
432,3847,286,0,,2
454,1381,256,0,,7
79,309,1063,0,,8
221,830,65,0,,0
4741,15887,6291,0,,15
1326,603,644,0,,14
117,26,19,0,,0
2439,744,3232,0,,1
316,2887,346,0,,0
57,1527,1668,0,,3
313,2285,276,0,,0
1997,1465,1231,0,,32
278,14448,361,0,,0
1610,2082,1635,0,,3
346,142,166,0,,5
155,3,43,0,,0
217,12535,562,0,,1
290,1762,354,0,,6
446,21680,723,0,,5
168,11,23,0,,4
1349,851,304,0,,2
28,240,24,0,,0
73,881,267,0,,3
224,26,57,0,,0
302,4093,453,0,,3
834,274,1373,0,,3
302,582,278,0,,2
115,94,759,0,,32
797,96,340,0,,1
537,363,56,0,,0
164,185,114,0,,0
318,28,71,0,,0
272,20134,1294,0,,6
52,523,54,0,,1
76,1,243,0,,0
383,685,135,0,,0
141,5095,41,0,,0
122,241,142,0,,2
2064,12051,1885,0,,5
726,4837,929,0,,1
847,3595,169,0,,0
81,113,91,0,,0
270,16802,1232,0,,14
360,10959,864,0,,6
320,43723,1813,0,,5
13,37,17,0,,0
124,8134,236,0,,1
169,7,57,0,,2
292,2480,328,0,,0
191,8,64,0,,1
182,341,159,0,,4
298,3731,236,0,,2
247,59,191,0,,0
391,1986,219,0,,0
153,3103,1641,0,,1
231,144,321,0,,4
1533,3171,1408,0,,4
519,4690,476,0,,13
1885,4,756,0,,9
146,372,56,0,,0
1861,9562,2844,0,,71
87,867,73,0,,0
480,9197,470,0,,0
69,9879,5650,0,,36
1111,1937,986837,0,1.0,4840
4359,14265,4955,0,,48
142,878,274,0,,0
1120,1841,5209,0,,37
1908,649,1032,0,,0
378,147,228,0,,1
39,23,17,0,,0
333,4376,196,0,,1
50,567,141,0,,1
2580,63,2605,0,,1
433,495,347,0,,3
295,1611,33,0,,0
1500,2675,1582,0,,2
255,128,113,0,,4
908,928,999,0,,4
386,5055,266,0,,2
466,38,139,0,,0
673,1228,490,0,,1
288,7,38,0,,1
225,216,127,0,,2
94,1256,88,0,,0
221,97,64,0,,1
2004,32479,1497,0,,3
302,5993,449,0,,2
489,6313,384,0,,2
24,5,26,0,,0
500,372,93,0,,0
152,409,276,0,,2
243,11995,354,0,,1
207,402,236,0,,1
235,5340,312,0,,5
377,12989,306,0,,1
125,123,47,0,,2
164,320,187,0,,4
32,100,2,0,,0
1957,95,2035,0,,0
1646,10524,588,0,,1
326,943,2844,0,,24
105,3786,108,0,,5
631,31826,574,0,,2
352,1399,248,0,,1
375,9746,411,0,,3
818,31,356,0,,6
339,728,152,0,,2
438,378,252,0,,4
801,2,2280,0,,108
229,211,122,0,,0
653,4535,502,0,,5
107,28,16,0,,0
480,1898,460,0,,4
82,254,20,0,,1
157,581,660,0,,22
78,3012,131,0,,0
378,50,193,0,,4
655,5788,510,0,,2
261,3074,299,0,,0
188,1603,314,0,,3
164,364,32,0,,1
300,823,139,0,,0
164,655,123,0,,0
274,17,248,0,,17
539,2646,483,0,,29
36,26,76,0,,6
340,32111,10241,0,,59
248,17569,314,0,,3
340,3372,1120,0,,42
362,5424,335,0,,0
201,22587,752,0,,4
121,205,169,0,,1
80,1743,155,0,,2
171,6859,172,0,,0
1078,6041,279,0,,3
66,3,71,0,,4
138,975,38,0,,0
760,1429,151,0,,1
523,473,148,0,,0
5227,6794,6534,0,,10
218,0,81,0,,4
261,11126,286,0,,4
282,1613,284,0,,0
698,26037,774,0,,0
125,70,36,0,,0
241,35,824,0,,7
71,83,62,0,,0
279,3565,145,0,,2
1668,5199,1671,0,,49
550,56,151,0,,2
633,638,897,0,,30
256,877,53,0,,3
413,88,1227,0,,55
70,55,59,0,,0
392,1264,12875,0,1.0,202
16,44,26,0,,0
645,1012,382,0,,3
414,532,206,0,,2
220,1,82,0,,0
264,24,58,0,,0
1162,8019,6602,0,,52
1189,3744,1237,0,,0
687,3825,1046,0,,2
356,47,219,0,,4
1598,52,887,0,,5
234,3704,154,0,,1
1462,4046,2008,0,,0
488,3678,414,0,,6
320,68,384,0,,0
249,6348,179,0,,2
252,124,190,0,,2
154,12554,2696,0,,36
126,106,978,0,,8
244,182,247,0,,6
792,9428,2162,0,,93
218,1205,284,0,,6
71,112,57,0,,0
3822,1031,4774,0,,214
61,232,31,0,,0
442,3031,177,0,,0
54,2,45,0,,4
484,17795,714,0,,2
120,22,89,0,,0
197,7573,2147,0,,5
426,6801,951,0,,1
40,0,4,0,,0
322,3702,365,0,,2
228,24,198,0,,5
265,13229,262,0,,1
1235,1744,346,0,,10
55,842,87,0,,0
435,6850,549,0,,1
41,10,12,0,,0
332,35,140,0,,0
111,123,26,0,,0
331,111,236,0,,1
269,4876,383,0,,0
354,3265,445,0,,2
534,2141,137,0,,1
96,10758,665,0,,2
287,7911,439,0,,1
174,138,70,0,,1
834,2103,837,0,,6
125,351,150,0,,0
170,1773,128,0,,1
250,2628,60,0,,1
386,4278,466,0,,2
100,34966,8304,0,,146
127,2957,177,0,,3
288,2747,400,0,,2
42,20,41,0,,2
160,3334,268,0,,0
86,320,50,0,,0
240,4740,134,0,,0
124,856,88,0,,3
171,43,41,0,,2
544,12277,654,0,,0
346,1135,168,0,,0
258,6952,1835,0,,3
864,21076,4382,0,,51
2001,381,692,0,,8
337,4738,638,0,,4
186,1255,167,0,,1
389,6056,337,0,,2
307,3318,413,0,,0
188,15353,481,0,,23
410,5937,418,0,,1
353,7925,761,0,,0
117,310,88,0,,0
79,63,27,0,,0
162,259,66,0,,0
62,143,26,0,,0
105,235,92,0,,0
404,1147,135,0,,11
249,1355,158,0,,0
1504,4631,1502,0,,9
198,24541,358,0,,7
632,4227,694,0,,0
198,23,88,0,,0
223,6,703,0,,9
512,4738,1003,0,,6
517,4151,589,0,,19
1243,5357,782,0,,2
956,107,88,0,,3
200,3908,156,0,,0
320,477,89,0,,1
19,7502,92,0,,1
838,829,1787,0,,87
81,4341,140,0,,2
158,363,180,0,,0
216,2,18,0,,0
59,662,85,0,,1
